GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder,StadiumID,Canceled,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Day,DateTime,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,ScoreID,Status,StadiumDetails
202010116,1,2020,1,2020-09-10T20:20:00,HOU,KC,NBC,-6.8,38.1,15,FALSE,,,56,56,Light Rain,56,4,230,-301,2020-09-10T00:00:00,2020-09-10T20:20:00,17263,13,16,17263,Final,"{'StadiumID': 15, 'Name': 'Arrowhead Stadium', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'Capacity': 76416, 'PlayingSurface': 'Grass', 'GeoLat': 39.048889, 'GeoLong': -94.483889, 'Type': 'Outdoor'}"
202010102,1,2020,1,2020-09-13T13:00:00,SEA,ATL,FOX,-0.7,34.9,45,FALSE,,,75,76,Few Clouds,75,6,-75,-83,2020-09-13T00:00:00,2020-09-13T13:00:00,17264,30,2,17264,Final,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202010103,1,2020,1,2020-09-13T13:00:00,CLE,BAL,CBS,-5.3,33.9,7,FALSE,,,73,75,Broken Clouds,73,7,197,-254,2020-09-13T00:00:00,2020-09-13T13:00:00,17272,8,3,17272,Final,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202010104,1,2020,1,2020-09-13T13:00:00,NYJ,BUF,CBS,-4.6,28.2,1,FALSE,,,58,62,Broken Clouds,62,6,168,-210,2020-09-13T00:00:00,2020-09-13T13:00:00,17265,24,4,17265,Final,"{'StadiumID': 1, 'Name': 'Bills Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 73079, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202010105,1,2020,1,2020-09-13T13:00:00,LV,CAR,CBS,1.5,34.2,26,FALSE,,,72,73,Clear Sky,72,0,-113,93,2020-09-13T00:00:00,2020-09-13T13:00:00,17270,25,5,17270,Final,"{'StadiumID': 26, 'Name': 'Bank of America Stadium', 'City': 'Charlotte', 'State': 'NC', 'Country': 'USA', 'Capacity': 73778, 'PlayingSurface': 'Grass', 'GeoLat': 35.225833, 'GeoLong': -80.852778, 'Type': 'Outdoor'}"
202010111,1,2020,1,2020-09-13T13:00:00,CHI,DET,FOX,-1.8,30.3,21,FALSE,,,64,64,Clear Sky,64,9,83,-101,2020-09-13T00:00:00,2020-09-13T13:00:00,17266,6,11,17266,Final,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
202010115,1,2020,1,2020-09-13T13:00:00,IND,JAX,CBS,3.8,31.7,10,FALSE,,,80,81,Light Rain,80,8,-264,204,2020-09-13T00:00:00,2020-09-13T13:00:00,17271,14,15,17271,Final,"{'StadiumID': 10, 'Name': 'TIAA Bank Field', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67246, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202010120,1,2020,1,2020-09-13T13:00:00,GB,MIN,FOX,-1.8,31.7,42,FALSE,,,59,61,Few Clouds,61,7,80,-97,2020-09-13T00:00:00,2020-09-13T13:00:00,17267,12,20,17267,Final,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202010121,1,2020,1,2020-09-13T13:00:00,MIA,NE,CBS,-5.3,29.6,4,FALSE,,,65,65,Scattered Clouds,65,7,201,-262,2020-09-13T00:00:00,2020-09-13T13:00:00,17268,19,21,17268,Final,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 68756, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202010135,1,2020,1,2020-09-13T13:00:00,PHI,WAS,FOX,2.8,29.9,19,FALSE,,,71,71,Light Rain,71,5,-180,148,2020-09-13T00:00:00,2020-09-13T13:00:00,17269,26,35,17269,Final,"{'StadiumID': 19, 'Name': 'FedEx Field', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 85000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202010107,1,2020,1,2020-09-13T16:05:00,LAC,CIN,CBS,1.3,29.2,5,FALSE,,,64,66,Scattered Clouds,66,7,-102,84,2020-09-13T00:00:00,2020-09-13T16:05:00,17273,29,7,17273,Final,"{'StadiumID': 5, 'Name': 'Paul Brown Stadium', 'City': 'Cincinnati', 'State': 'OH', 'Country': 'USA', 'Capacity': 65535, 'PlayingSurface': 'Artificial', 'GeoLat': 39.095309, 'GeoLong': -84.516003, 'Type': 'Outdoor'}"
202010122,1,2020,1,2020-09-13T16:25:00,TB,NO,FOX,-3.2,34.2,27,FALSE,,,81,82,Few Clouds,82,13,111,-135,2020-09-13T00:00:00,2020-09-13T16:25:00,17274,33,22,17274,Final,"{'StadiumID': 27, 'Name': 'Mercedes-Benz Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202010131,1,2020,1,2020-09-13T16:25:00,ARI,SF,FOX,-4.6,34.2,37,FALSE,,,61,62,Scattered Clouds,62,2,175,-222,2020-09-13T00:00:00,2020-09-13T16:25:00,17275,1,31,17275,Final,"{'StadiumID': 37, 'Name': ""Levi's Stadium"", 'City': 'Santa Clara', 'State': 'CA', 'Country': 'USA', 'Capacity': 68500, 'PlayingSurface': 'Grass', 'GeoLat': 37.403, 'GeoLong': -121.970274, 'Type': 'Outdoor'}"
202010132,1,2020,1,2020-09-13T20:20:00,DAL,LAR,NBC,-0.7,37.1,54,FALSE,,,64,70,Few Clouds,64,3,-78,-80,2020-09-13T00:00:00,2020-09-13T20:20:00,17276,9,32,17276,Final,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202010123,1,2020,1,2020-09-14T19:10:00,PIT,NYG,ESPN,3.1,31.4,3,FALSE,,,59,60,Clear Sky,60,14,-187,150,2020-09-14T00:00:00,2020-09-14T19:10:00,17277,28,23,17277,Final,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202010110,1,2020,1,2020-09-14T22:20:00,TEN,DEN,ESPN,1.8,29.6,13,FALSE,,,69,72,Clear Sky,69,5,-130,106,2020-09-14T00:00:00,2020-09-14T22:20:00,17278,34,10,17278,Final,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202010208,1,2020,2,2020-09-17T20:20:00,CIN,CLE,NFLN,-3.9,31.7,6,FALSE,,,60,61,Light Rain,60,17,141,-169,2020-09-17T00:00:00,2020-09-17T20:20:00,17279,7,8,17279,Final,"{'StadiumID': 6, 'Name': 'FirstEnergy Stadium', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 71516, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202010206,1,2020,2,2020-09-20T13:00:00,NYG,CHI,CBS,-3.6,30.3,20,FALSE,,,62,63,Scattered Clouds,63,11,135,-163,2020-09-20T00:00:00,2020-09-20T13:00:00,17280,23,6,17280,Final,"{'StadiumID': 20, 'Name': 'Soldier Field', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'Capacity': 61500, 'PlayingSurface': 'Grass', 'GeoLat': 41.86232, 'GeoLong': -87.616699, 'Type': 'Outdoor'}"
202010209,1,2020,2,2020-09-20T13:00:00,ATL,DAL,FOX,-2.1,38.1,17,FALSE,,,75,77,Scattered Clouds,75,12,93,-109,2020-09-20T00:00:00,2020-09-20T13:00:00,17281,2,9,17281,Final,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202010212,1,2020,2,2020-09-20T13:00:00,DET,GB,FOX,-4.6,36,22,FALSE,,,55,56,Few Clouds,56,13,172,-209,2020-09-20T00:00:00,2020-09-20T13:00:00,17282,11,12,17282,Final,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 80750, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202010214,1,2020,2,2020-09-20T13:00:00,MIN,IND,FOX,-2.5,34.9,9,FALSE,,,54,55,Scattered Clouds,54,9,106,-127,2020-09-20T00:00:00,2020-09-20T13:00:00,17284,20,14,17284,Final,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202010219,1,2020,2,2020-09-20T13:00:00,BUF,MIA,CBS,2.8,29.9,2,FALSE,,,84,85,Light Rain,84,14,-163,137,2020-09-20T00:00:00,2020-09-20T13:00:00,17285,4,19,17285,Final,"{'StadiumID': 2, 'Name': 'Hard Rock Stadium', 'City': 'Miami Gardens', 'State': 'FL', 'Country': 'USA', 'Capacity': 76100, 'PlayingSurface': 'Grass', 'GeoLat': 25.958056, 'GeoLong': -80.238889, 'Type': 'Outdoor'}"
202010224,1,2020,2,2020-09-20T13:00:00,SF,NYJ,FOX,3.6,29.6,3,FALSE,,,55,55,Clear Sky,55,7,-232,189,2020-09-20T00:00:00,2020-09-20T13:00:00,17286,31,24,17286,Final,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202010226,1,2020,2,2020-09-20T13:00:00,LAR,PHI,FOX,-1.1,32.8,18,FALSE,,,52,56,Clear Sky,52,6,78,-91,2020-09-20T00:00:00,2020-09-20T13:00:00,17287,32,26,17287,Final,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 68532, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202010228,1,2020,2,2020-09-20T13:00:00,DEN,PIT,CBS,-4.6,28.9,8,FALSE,,,49,50,Clear Sky,48,6,153,-185,2020-09-20T00:00:00,2020-09-20T13:00:00,17288,10,28,17288,Final,"{'StadiumID': 8, 'Name': 'Heinz Field', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 65050, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202010233,1,2020,2,2020-09-20T13:00:00,CAR,TB,FOX,-5.7,33.5,24,FALSE,,,78,79,Broken Clouds,79,19,200,-249,2020-09-20T00:00:00,2020-09-20T13:00:00,17289,5,33,17289,Final,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 65890, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202010234,1,2020,2,2020-09-20T13:00:00,JAX,TEN,CBS,-5.3,31.7,12,FALSE,,,65,65,Few Clouds,65,5,185,-232,2020-09-20T00:00:00,2020-09-20T13:00:00,17283,15,34,17283,Final,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 6914, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202010201,1,2020,2,2020-09-20T16:05:00,WAS,ARI,FOX,-5,33.2,29,FALSE,,,93,95,Clear Sky,93,7,186,-232,2020-09-20T00:00:00,2020-09-20T16:05:00,17290,35,1,17290,Final,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202010213,1,2020,2,2020-09-20T16:25:00,BAL,HOU,CBS,3.8,35.3,11,FALSE,,,71,72,Light Rain,72,17,-242,196,2020-09-20T00:00:00,2020-09-20T16:25:00,17292,3,13,17292,Final,"{'StadiumID': 11, 'Name': 'NRG Stadium', 'City': 'Houston', 'State': 'TX', 'Country': 'USA', 'Capacity': 71054, 'PlayingSurface': 'Artificial', 'GeoLat': 29.684722, 'GeoLong': -95.410833, 'Type': 'RetractableDome'}"
202010229,1,2020,2,2020-09-20T16:25:00,KC,LAC,CBS,4.1,33.5,54,FALSE,,,51,58,Clear Sky,51,2,-270,214,2020-09-20T00:00:00,2020-09-20T16:25:00,17291,16,29,17291,F/OT,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202010230,1,2020,2,2020-09-20T20:20:00,NE,SEA,NBC,-2.9,32.1,31,FALSE,,,58,59,Few Clouds,59,2,117,-139,2020-09-20T00:00:00,2020-09-20T20:20:00,17293,21,30,17293,Final,"{'StadiumID': 31, 'Name': 'Lumen Field', 'City': 'Seattle', 'State': 'WA', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 47.5952, 'GeoLong': -122.331625, 'Type': 'Outdoor'}"
202010225,1,2020,2,2020-09-21T20:15:00,NO,LV,ESPN,2,34.2,53,FALSE,,,83,86,Scattered Clouds,86,9,-149,123,2020-09-21T00:00:00,2020-09-21T20:15:00,17294,22,25,17294,Final,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Paradise', 'State': 'NV', 'Country': 'USA', 'Capacity': 72000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202010315,1,2020,3,2020-09-24T20:20:00,MIA,JAX,NFLN,-1.8,34.9,10,FALSE,,,77,78,Scattered Clouds,78,8,88,-103,2020-09-24T00:00:00,2020-09-24T20:20:00,17295,19,15,17295,Final,"{'StadiumID': 10, 'Name': 'TIAA Bank Field', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67246, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
